split,image,flight,frame,boxes,source
train,105_1536,105,1536,2,yolo+mots
train,105_1556,105,1556,3,yolo+mots
train,105_1576,105,1576,3,yolo+mots
train,105_1596,105,1596,2,yolo+mots
train,105_1616,105,1616,1,yolo+mots
train,105_1636,105,1636,1,mots_only
train,105_2815,105,2815,1,mots_only
train,105_2840,105,2840,1,yolo+mots
train,105_2845,105,2845,1,yolo+mots
train,105_2850,105,2850,2,yolo+mots
train,105_2855,105,2855,3,yolo+mots
train,105_2870,105,2870,2,yolo+mots
train,105_2875,105,2875,3,yolo+mots
train,105_2890,105,2890,3,yolo+mots
train,105_2895,105,2895,3,yolo+mots
train,105_2910,105,2910,3,yolo+mots
train,105_2925,105,2925,1,yolo+mots
train,105_2930,105,2930,2,yolo+mots
train,105_2945,105,2945,2,yolo+mots
train,105_2950,105,2950,2,yolo+mots
train,105_2965,105,2965,3,yolo+mots
train,105_2970,105,2970,3,yolo+mots
train,105_2985,105,2985,3,yolo+mots
train,105_2990,105,2990,3,yolo+mots
train,105_3005,105,3005,3,yolo+mots
train,105_3010,105,3010,3,yolo+mots
train,105_3025,105,3025,3,yolo+mots
train,105_3030,105,3030,3,yolo+mots
train,105_3045,105,3045,2,yolo+mots
train,105_3050,105,3050,2,yolo+mots
train,105_3058,105,3058,3,yolo+mots
train,105_3065,105,3065,3,yolo+mots
train,105_3070,105,3070,2,yolo+mots
train,105_3080,105,3080,3,yolo+mots
train,105_3085,105,3085,3,yolo+mots
train,105_3090,105,3090,2,yolo+mots
train,105_3104,105,3104,3,yolo+mots
train,105_3105,105,3105,3,yolo+mots
train,105_3110,105,3110,2,yolo+mots
train,105_3113,105,3113,3,yolo+mots
train,105_3125,105,3125,2,yolo+mots
train,105_3130,105,3130,2,yolo+mots
train,105_3145,105,3145,2,yolo+mots
train,105_3150,105,3150,2,yolo+mots
train,105_3161,105,3161,1,yolo+mots
train,105_3165,105,3165,1,mots_only
train,105_3170,105,3170,5,mots_only
train,105_3185,105,3185,1,mots_only
train,105_3190,105,3190,5,mots_only
train,105_3203,105,3203,3,mots_only
train,105_3205,105,3205,1,mots_only
train,105_3210,105,3210,5,mots_only
train,105_3225,105,3225,1,mots_only
train,105_3230,105,3230,1,yolo+mots
train,105_3250,105,3250,5,mots_only
train,105_3255,105,3255,1,mots_only
train,105_3270,105,3270,5,mots_only
train,105_3275,105,3275,1,mots_only
train,105_3290,105,3290,3,mots_only
train,105_3295,105,3295,1,mots_only
train,105_3300,105,3300,2,mots_only
train,105_3310,105,3310,2,mots_only
train,105_3315,105,3315,1,mots_only
train,105_3330,105,3330,2,mots_only
train,105_3335,105,3335,1,mots_only
train,105_3340,105,3340,2,mots_only
train,105_3350,105,3350,2,mots_only
train,105_3355,105,3355,1,mots_only
train,105_3370,105,3370,2,mots_only
train,105_3375,105,3375,1,mots_only
train,105_3390,105,3390,2,mots_only
train,105_3395,105,3395,1,mots_only
train,105_3400,105,3400,2,mots_only
train,105_3415,105,3415,1,mots_only
train,105_3420,105,3420,2,mots_only
train,105_3435,105,3435,1,mots_only
train,105_3440,105,3440,1,mots_only
train,105_3450,105,3450,1,mots_only
train,105_3455,105,3455,1,mots_only
train,105_3460,105,3460,1,mots_only
train,105_3470,105,3470,1,mots_only
train,105_3475,105,3475,1,yolo+mots
train,105_3480,105,3480,1,mots_only
train,105_3490,105,3490,2,mots_only
train,105_3495,105,3495,2,mots_only
train,105_3500,105,3500,1,mots_only
train,105_3510,105,3510,2,mots_only
train,105_3511,105,3511,1,mots_only
train,105_3512,105,3512,1,mots_only
train,105_3513,105,3513,1,mots_only
train,105_3514,105,3514,1,mots_only
train,105_3515,105,3515,2,mots_only
train,105_3520,105,3520,1,mots_only
train,105_3535,105,3535,1,mots_only
train,105_3540,105,3540,2,mots_only
train,105_3555,105,3555,1,mots_only
train,105_3560,105,3560,2,mots_only
train,105_3575,105,3575,1,mots_only
train,105_3580,105,3580,1,mots_only
train,105_3595,105,3595,1,mots_only
train,105_3600,105,3600,1,mots_only
train,105_3615,105,3615,1,mots_only
train,105_3620,105,3620,1,mots_only
train,105_3635,105,3635,1,mots_only
train,105_3640,105,3640,1,mots_only
train,105_3655,105,3655,1,mots_only
train,105_3660,105,3660,1,mots_only
train,105_3665,105,3665,1,mots_only
train,105_5278,105,5278,1,yolo+mots
train,105_5298,105,5298,1,mots_only
train,105_5318,105,5318,1,mots_only
train,105_5338,105,5338,1,mots_only
train,105_5358,105,5358,1,mots_only
train,105_5378,105,5378,1,mots_only
train,105_5398,105,5398,1,mots_only
train,105_5418,105,5418,1,mots_only
train,105_5426,105,5426,1,mots_only
train,105_5438,105,5438,1,mots_only
train,105_5458,105,5458,1,mots_only
train,105_5478,105,5478,1,mots_only
train,105_5508,105,5508,1,mots_only
train,105_5523,105,5523,1,mots_only
train,105_5530,105,5530,1,mots_only
train,105_5538,105,5538,1,mots_only
train,105_5558,105,5558,1,mots_only
train,105_5567,105,5567,1,mots_only
train,105_5578,105,5578,1,mots_only
train,105_5844,105,5844,1,mots_only
train,105_5864,105,5864,1,mots_only
train,105_5884,105,5884,1,mots_only
train,105_5904,105,5904,1,mots_only
train,105_5924,105,5924,1,mots_only
train,105_5944,105,5944,1,mots_only
train,105_956,105,956,1,yolo+mots
train,105_976,105,976,2,yolo+mots
train,105_986,105,986,3,yolo+mots
train,106_2485,106,2485,1,mots_only
train,106_2495,106,2495,1,mots_only
train,106_2515,106,2515,2,mots_only
train,106_2535,106,2535,3,mots_only
train,106_2555,106,2555,3,mots_only
train,106_2575,106,2575,3,mots_only
train,106_2595,106,2595,3,mots_only
train,106_2615,106,2615,3,mots_only
train,106_2635,106,2635,3,mots_only
train,106_2655,106,2655,3,mots_only
train,106_2675,106,2675,3,mots_only
train,106_2695,106,2695,3,mots_only
train,106_2713,106,2713,1,yolo+mots
train,106_2715,106,2715,1,yolo+mots
train,106_2735,106,2735,1,yolo+mots
train,106_2755,106,2755,1,yolo+mots
train,106_2775,106,2775,3,mots_only
train,106_2795,106,2795,1,yolo+mots
train,106_2815,106,2815,1,yolo+mots
train,106_2835,106,2835,3,mots_only
train,106_2855,106,2855,3,mots_only
train,106_2875,106,2875,1,mots_only
train,106_2878,106,2878,3,mots_only
train,106_2879,106,2879,2,mots_only
train,106_2885,106,2885,1,mots_only
train,106_2888,106,2888,1,mots_only
train,106_2895,106,2895,1,mots_only
train,106_2899,106,2899,1,mots_only
train,106_2919,106,2919,1,mots_only
train,106_2939,106,2939,1,mots_only
train,106_2959,106,2959,1,mots_only
train,106_2979,106,2979,1,mots_only
train,106_2989,106,2989,1,mots_only
train,106_2999,106,2999,1,mots_only
train,106_3019,106,3019,1,mots_only
train,106_3039,106,3039,1,yolo+mots
train,106_3058,106,3058,1,mots_only
train,106_3059,106,3059,1,mots_only
train,106_3079,106,3079,1,mots_only
train,106_3099,106,3099,1,mots_only
train,106_3119,106,3119,1,yolo+mots
train,106_3139,106,3139,1,mots_only
train,106_3159,106,3159,1,mots_only
train,106_3179,106,3179,1,mots_only
train,106_3199,106,3199,1,mots_only
train,106_3219,106,3219,1,mots_only
train,106_3236,106,3236,1,mots_only
train,106_3239,106,3239,1,mots_only
train,106_3259,106,3259,1,mots_only
train,106_3279,106,3279,1,mots_only
train,106_3299,106,3299,1,mots_only
train,106_3319,106,3319,1,mots_only
train,106_3339,106,3339,1,mots_only
train,106_3359,106,3359,1,mots_only
train,106_3379,106,3379,1,mots_only
train,106_3399,106,3399,1,mots_only
train,106_3419,106,3419,1,mots_only
train,106_3439,106,3439,1,mots_only
train,106_3459,106,3459,1,mots_only
train,106_3479,106,3479,1,mots_only
train,106_3499,106,3499,1,mots_only
train,106_3519,106,3519,1,mots_only
train,106_3539,106,3539,1,mots_only
train,106_3559,106,3559,1,mots_only
train,106_3579,106,3579,1,mots_only
train,106_3599,106,3599,1,mots_only
train,106_3619,106,3619,1,mots_only
train,106_3639,106,3639,1,mots_only
train,106_3659,106,3659,1,mots_only
train,106_3679,106,3679,1,mots_only
train,106_3709,106,3709,1,mots_only
train,106_3729,106,3729,2,mots_only
train,106_3749,106,3749,2,mots_only
train,106_3767,106,3767,2,mots_only
train,106_3768,106,3768,1,mots_only
train,106_3769,106,3769,2,mots_only
train,106_3772,106,3772,1,mots_only
train,106_3774,106,3774,2,mots_only
train,106_3779,106,3779,2,mots_only
train,106_3788,106,3788,1,mots_only
train,106_3799,106,3799,2,mots_only
train,106_3809,106,3809,1,yolo+mots
train,106_3818,106,3818,1,mots_only
train,106_3819,106,3819,1,yolo+mots
train,106_3839,106,3839,1,yolo+mots
train,106_3849,106,3849,2,mots_only
train,106_3869,106,3869,2,mots_only
train,106_3879,106,3879,3,mots_only
train,106_3899,106,3899,3,mots_only
train,106_3919,106,3919,3,mots_only
train,106_3939,106,3939,3,mots_only
train,106_3951,106,3951,3,mots_only
train,106_3953,106,3953,3,mots_only
train,106_3973,106,3973,2,mots_only
train,106_3983,106,3983,2,mots_only
train,106_3993,106,3993,1,mots_only
train,106_5137,106,5137,1,mots_only
train,106_5157,106,5157,1,mots_only
train,106_5177,106,5177,1,mots_only
train,106_5187,106,5187,1,mots_only
train,106_5207,106,5207,1,mots_only
train,106_5227,106,5227,1,mots_only
train,106_5238,106,5238,1,mots_only
train,106_5247,106,5247,1,mots_only
train,106_5267,106,5267,1,mots_only
train,106_5287,106,5287,1,mots_only
train,106_5293,106,5293,1,mots_only
train,106_5307,106,5307,1,mots_only
train,106_5327,106,5327,1,mots_only
train,106_5347,106,5347,1,mots_only
train,106_5360,106,5360,1,mots_only
train,106_5367,106,5367,1,mots_only
train,106_5387,106,5387,1,mots_only
train,106_5407,106,5407,1,mots_only
train,106_5427,106,5427,1,mots_only
train,106_5625,106,5625,1,mots_only
train,106_5645,106,5645,1,mots_only
train,106_5655,106,5655,2,mots_only
train,106_5675,106,5675,2,mots_only
train,106_5695,106,5695,2,mots_only
train,106_5715,106,5715,2,mots_only
train,106_5735,106,5735,2,mots_only
train,106_5755,106,5755,2,mots_only
train,106_5775,106,5775,2,mots_only
train,106_5795,106,5795,2,mots_only
train,106_5815,106,5815,2,mots_only
train,106_5835,106,5835,2,mots_only
train,106_5852,106,5852,1,mots_only
train,106_5855,106,5855,1,mots_only
train,106_5875,106,5875,1,mots_only
train,106_5895,106,5895,1,mots_only
train,106_5915,106,5915,1,mots_only
train,106_5935,106,5935,1,mots_only
train,106_5955,106,5955,1,mots_only
train,106_5975,106,5975,1,mots_only
train,106_5995,106,5995,1,mots_only
train,106_6015,106,6015,1,mots_only
train,106_6035,106,6035,1,mots_only
train,106_6055,106,6055,1,mots_only
train,106_6075,106,6075,1,mots_only
train,106_6095,106,6095,1,mots_only
train,106_6115,106,6115,1,mots_only
train,106_6135,106,6135,1,mots_only
train,106_7468,106,7468,1,mots_only
train,106_7478,106,7478,2,mots_only
train,106_7498,106,7498,2,mots_only
train,106_7518,106,7518,2,mots_only
train,106_7538,106,7538,2,mots_only
train,106_7549,106,7549,1,mots_only
train,106_7558,106,7558,2,mots_only
train,106_7578,106,7578,2,mots_only
train,106_7598,106,7598,2,mots_only
train,106_7618,106,7618,2,mots_only
train,106_7638,106,7638,2,mots_only
train,106_7658,106,7658,2,mots_only
train,106_7678,106,7678,2,mots_only
train,106_7698,106,7698,2,mots_only
train,106_7718,106,7718,2,mots_only
train,106_7738,106,7738,2,mots_only
train,106_7748,106,7748,1,mots_only
train,106_7757,106,7757,1,mots_only
train,106_7758,106,7758,2,mots_only
train,106_7778,106,7778,2,mots_only
train,106_7798,106,7798,2,mots_only
train,106_7818,106,7818,2,mots_only
train,106_7838,106,7838,2,mots_only
train,106_7858,106,7858,2,mots_only
train,106_7878,106,7878,2,mots_only
train,106_7898,106,7898,2,mots_only
train,106_7918,106,7918,2,mots_only
train,106_7938,106,7938,2,mots_only
train,106_7958,106,7958,1,mots_only
train,106_7978,106,7978,1,mots_only
train,106_7998,106,7998,1,mots_only
train,106_8018,106,8018,1,mots_only
train,106_8033,106,8033,1,mots_only
train,106_8038,106,8038,1,mots_only
train,106_8138,106,8138,1,mots_only
train,106_8168,106,8168,1,mots_only
train,106_8188,106,8188,1,mots_only
train,106_8208,106,8208,1,mots_only
train,106_8228,106,8228,1,mots_only
train,106_8248,106,8248,1,mots_only
train,106_8263,106,8263,2,mots_only
train,106_8268,106,8268,1,mots_only
train,106_8283,106,8283,2,mots_only
train,106_8293,106,8293,2,mots_only
train,106_8313,106,8313,1,mots_only
train,111_1004,111,1004,1,mots_only
train,111_102,111,102,1,mots_only
train,111_1024,111,1024,1,mots_only
train,111_1064,111,1064,1,mots_only
train,111_1097,111,1097,1,mots_only
train,111_1098,111,1098,1,mots_only
train,111_1099,111,1099,1,mots_only
train,111_1125,111,1125,1,mots_only
train,111_1134,111,1134,1,mots_only
train,111_1145,111,1145,1,mots_only
train,111_1175,111,1175,1,mots_only
train,111_1205,111,1205,1,mots_only
train,111_1216,111,1216,1,mots_only
train,111_1217,111,1217,1,mots_only
train,111_1237,111,1237,1,mots_only
train,111_1256,111,1256,1,mots_only
train,111_1257,111,1257,2,mots_only
train,111_1276,111,1276,1,mots_only
train,111_1277,111,1277,1,mots_only
train,111_1296,111,1296,1,mots_only
train,111_1297,111,1297,1,mots_only
train,111_1316,111,1316,1,mots_only
train,111_1317,111,1317,1,mots_only
train,111_1326,111,1326,1,mots_only
train,111_1332,111,1332,1,mots_only
train,111_1336,111,1336,1,mots_only
train,111_1346,111,1346,1,mots_only
train,111_1366,111,1366,1,mots_only
train,111_1376,111,1376,1,mots_only
train,111_1381,111,1381,1,mots_only
train,111_141,111,141,1,mots_only
train,111_1411,111,1411,1,mots_only
train,111_142,111,142,1,mots_only
train,111_1431,111,1431,1,mots_only
train,111_1461,111,1461,1,mots_only
train,111_148,111,148,1,mots_only
train,111_1481,111,1481,1,mots_only
train,111_1491,111,1491,1,mots_only
train,111_1493,111,1493,1,mots_only
train,111_2097,111,2097,2,mots_only
train,111_210,111,210,1,mots_only
train,111_2117,111,2117,2,mots_only
train,111_212,111,212,1,mots_only
train,111_2137,111,2137,2,mots_only
train,111_2157,111,2157,2,mots_only
train,111_2177,111,2177,2,mots_only
train,111_2197,111,2197,2,mots_only
train,111_2207,111,2207,2,mots_only
train,111_2218,111,2218,2,mots_only
train,111_2238,111,2238,2,mots_only
train,111_2258,111,2258,2,mots_only
train,111_2272,111,2272,2,mots_only
train,111_2278,111,2278,2,mots_only
train,111_2298,111,2298,2,mots_only
train,111_2308,111,2308,2,mots_only
train,111_231,111,231,1,mots_only
train,111_2328,111,2328,2,mots_only
train,111_2348,111,2348,2,mots_only
train,111_2368,111,2368,2,mots_only
train,111_2388,111,2388,2,mots_only
train,111_2408,111,2408,2,mots_only
train,111_2428,111,2428,2,mots_only
train,111_2448,111,2448,2,mots_only
train,111_2468,111,2468,2,mots_only
train,111_2488,111,2488,2,mots_only
train,111_250,111,250,1,mots_only
train,111_2508,111,2508,2,mots_only
train,111_2528,111,2528,2,mots_only
train,111_2548,111,2548,2,mots_only
train,111_290,111,290,1,mots_only
train,111_320,111,320,1,mots_only
train,111_350,111,350,1,mots_only
train,111_370,111,370,1,mots_only
train,111_390,111,390,1,mots_only
train,111_40,111,40,1,mots_only
train,111_401,111,401,1,mots_only
train,111_410,111,410,1,mots_only
train,111_415,111,415,1,mots_only
train,111_421,111,421,1,mots_only
train,111_441,111,441,1,mots_only
train,111_60,111,60,1,mots_only
train,111_61,111,61,1,mots_only
train,111_65,111,65,1,mots_only
train,111_91,111,91,1,mots_only
train,112_1017,112,1017,1,mots_only
train,112_1019,112,1019,4,mots_only
train,112_102,112,102,2,mots_only
train,112_1029,112,1029,4,mots_only
train,112_1049,112,1049,3,mots_only
train,112_1050,112,1050,3,mots_only
train,112_1053,112,1053,3,mots_only
train,112_1054,112,1054,5,mots_only
train,112_1055,112,1055,1,mots_only
train,112_1060,112,1060,1,mots_only
train,112_1071,112,1071,1,mots_only
train,112_1089,112,1089,2,mots_only
train,112_1094,112,1094,2,mots_only
train,112_1099,112,1099,1,mots_only
train,112_1109,112,1109,2,mots_only
train,112_112,112,112,2,mots_only
train,112_1129,112,1129,2,mots_only
train,112_1131,112,1131,2,mots_only
train,112_1136,112,1136,2,mots_only
train,112_130,112,130,2,mots_only
train,112_132,112,132,3,mots_only
train,112_162,112,162,2,mots_only
train,112_166,112,166,1,mots_only
train,112_168,112,168,1,mots_only
train,112_172,112,172,3,mots_only
train,112_175,112,175,4,mots_only
train,112_176,112,176,5,mots_only
train,112_182,112,182,3,mots_only
train,112_186,112,186,6,mots_only
train,112_192,112,192,1,mots_only
train,112_201,112,201,1,mots_only
train,112_202,112,202,3,mots_only
train,112_204,112,204,1,mots_only
train,112_2137,112,2137,1,mots_only
train,112_2179,112,2179,1,mots_only
train,112_222,112,222,3,mots_only
train,112_2259,112,2259,1,mots_only
train,112_239,112,239,3,mots_only
train,112_241,112,241,4,mots_only
train,112_242,112,242,3,mots_only
train,112_252,112,252,3,mots_only
train,112_254,112,254,1,mots_only
train,112_272,112,272,3,mots_only
train,112_2769,112,2769,1,mots_only
train,112_2775,112,2775,1,mots_only
train,112_2782,112,2782,1,mots_only
train,112_2792,112,2792,1,mots_only
train,112_2795,112,2795,1,mots_only
train,112_2799,112,2799,1,mots_only
train,112_2805,112,2805,1,mots_only
train,112_282,112,282,3,mots_only
train,112_2825,112,2825,2,mots_only
train,112_284,112,284,1,mots_only
train,112_2845,112,2845,2,mots_only
train,112_2875,112,2875,3,mots_only
train,112_2895,112,2895,3,mots_only
train,112_2919,112,2919,3,mots_only
train,112_2925,112,2925,3,mots_only
train,112_2945,112,2945,3,mots_only
train,112_2950,112,2950,3,mots_only
train,112_2975,112,2975,3,mots_only
train,112_2995,112,2995,3,mots_only
train,112_3025,112,3025,1,mots_only
train,112_3045,112,3045,1,mots_only
train,112_3075,112,3075,1,mots_only
train,112_3085,112,3085,1,mots_only
train,112_322,112,322,1,mots_only
train,112_332,112,332,2,mots_only
train,112_352,112,352,2,mots_only
train,112_382,112,382,1,mots_only
train,112_40,112,40,1,mots_only
train,112_411,112,411,1,mots_only
train,112_412,112,412,1,mots_only
train,112_42,112,42,1,mots_only
train,112_50,112,50,1,mots_only
train,112_52,112,52,1,mots_only
train,112_70,112,70,1,mots_only
train,112_82,112,82,1,mots_only
train,112_869,112,869,1,mots_only
train,112_889,112,889,3,mots_only
train,112_909,112,909,3,mots_only
train,112_939,112,939,3,mots_only
train,112_969,112,969,2,mots_only
train,112_989,112,989,3,mots_only
train,112_993,112,993,1,mots_only
train,113_115,113,115,1,mots_only
train,113_116,113,116,3,mots_only
train,113_136,113,136,3,mots_only
train,113_156,113,156,3,mots_only
train,113_175,113,175,1,mots_only
train,113_176,113,176,3,mots_only
train,113_195,113,195,1,mots_only
train,113_225,113,225,1,mots_only
train,113_227,113,227,1,mots_only
train,113_235,113,235,2,mots_only
train,113_245,113,245,1,mots_only
train,113_255,113,255,2,mots_only
train,113_275,113,275,2,mots_only
train,113_295,113,295,2,mots_only
train,113_315,113,315,2,mots_only
train,113_335,113,335,2,mots_only
train,113_35,113,35,1,mots_only
train,113_355,113,355,2,mots_only
train,113_369,113,369,2,mots_only
train,113_389,113,389,1,mots_only
train,113_409,113,409,1,mots_only
train,113_429,113,429,1,mots_only
train,113_45,113,45,1,mots_only
train,113_5185,113,5185,1,mots_only
train,113_5195,113,5195,1,mots_only
train,113_5205,113,5205,1,mots_only
train,113_5225,113,5225,1,mots_only
train,113_5245,113,5245,1,mots_only
train,113_5265,113,5265,1,mots_only
train,113_5285,113,5285,1,mots_only
train,113_5288,113,5288,2,mots_only
train,113_5305,113,5305,1,mots_only
train,113_5308,113,5308,1,mots_only
train,113_5325,113,5325,2,mots_only
train,113_5328,113,5328,1,mots_only
train,113_5345,113,5345,2,mots_only
train,113_5348,113,5348,1,mots_only
train,113_5355,113,5355,2,mots_only
train,113_5365,113,5365,2,mots_only
train,113_5368,113,5368,1,mots_only
train,113_5375,113,5375,2,mots_only
train,113_5385,113,5385,2,mots_only
train,113_5388,113,5388,1,mots_only
train,113_5395,113,5395,2,mots_only
train,113_5405,113,5405,2,mots_only
train,113_5408,113,5408,1,mots_only
train,113_5415,113,5415,2,mots_only
train,113_5425,113,5425,2,mots_only
train,113_5428,113,5428,1,mots_only
train,113_5445,113,5445,2,mots_only
train,113_5448,113,5448,1,mots_only
train,113_5455,113,5455,2,mots_only
