split,image,kept,reason,boxes_out
train,106_5157,True,ok,1
train,106_5177,True,ok,1
train,106_5187,True,ok,1
train,106_5207,True,ok,1
train,106_5227,True,ok,1
train,106_5238,True,ok,1
train,106_5247,True,ok,1
train,106_5267,True,ok,1
train,106_5287,True,ok,1
train,106_5293,True,ok,1
train,106_5307,True,ok,1
train,106_5327,True,ok,1
train,106_5347,True,ok,1
train,106_5360,True,ok,1
train,106_5367,True,ok,1
train,106_5387,True,ok,1
train,106_5407,True,ok,1
train,106_5427,True,ok,1
train,106_5625,True,ok,1
train,106_5645,True,ok,1
train,106_5655,True,ok,2
train,106_5675,True,ok,2
train,106_5695,True,ok,2
train,106_5715,True,ok,2
train,106_5735,True,ok,2
train,106_5755,True,ok,2
train,106_5775,True,ok,2
train,106_5795,True,ok,2
train,106_5815,True,ok,2
train,106_5835,True,ok,2
train,106_5852,True,ok,1
train,106_5855,True,ok,1
train,106_5875,True,ok,1
train,106_5895,True,ok,1
train,106_5915,True,ok,1
train,106_5935,True,ok,1
train,106_5955,True,ok,1
train,106_5975,True,ok,1
train,106_5995,True,ok,1
train,106_6015,True,ok,1
train,106_6035,True,ok,1
train,106_6055,True,ok,1
train,106_6075,True,ok,1
train,106_6095,True,ok,1
train,106_6115,True,ok,1
train,106_6135,True,ok,1
train,106_7468,True,ok,1
train,106_7478,True,ok,2
train,106_7498,True,ok,2
train,106_7518,True,ok,2
train,106_7538,True,ok,2
train,106_7549,True,ok,1
train,106_7558,True,ok,2
train,106_7578,True,ok,2
train,106_7598,True,ok,2
train,106_7618,True,ok,2
train,106_7638,True,ok,2
train,106_7658,True,ok,2
train,106_7678,True,ok,2
train,106_7698,True,ok,2
train,106_7718,True,ok,2
train,106_7738,True,ok,2
train,106_7748,True,ok,1
train,106_7757,True,ok,1
train,106_7758,True,ok,2
train,106_7778,True,ok,2
train,106_7798,True,ok,2
train,106_7818,True,ok,2
train,106_7838,True,ok,2
train,106_7858,True,ok,2
train,106_7878,True,ok,2
train,106_7898,True,ok,2
train,106_7918,True,ok,2
train,106_7938,True,ok,2
train,106_7958,True,ok,1
train,106_7978,True,ok,1
train,106_7998,True,ok,1
train,106_8018,True,ok,1
train,106_8033,True,ok,1
train,106_8038,True,ok,1
train,106_8138,True,ok,1
train,106_8168,True,ok,1
train,106_8188,True,ok,1
train,106_8208,True,ok,1
train,106_8228,True,ok,1
train,106_8248,True,ok,1
train,106_8263,True,ok,2
train,106_8268,True,ok,1
train,106_8283,True,ok,2
train,106_8293,True,ok,2
train,106_8313,True,ok,1
train,111_1004,True,ok,1
train,111_102,True,ok,1
train,111_1024,True,ok,1
train,111_1064,True,ok,1
train,111_1097,True,ok,1
train,111_1098,True,ok,1
train,111_1099,True,ok,1
train,111_1125,True,ok,1
train,111_1134,True,ok,1
train,111_1145,True,ok,1
train,111_1175,True,ok,1
train,111_1205,True,ok,1
train,111_1216,True,ok,1
train,111_1217,True,ok,1
train,111_1237,True,ok,1
train,111_1256,True,ok,1
train,111_1257,True,ok,2
train,111_1276,True,ok,1
train,111_1277,True,ok,1
train,111_1296,True,ok,1
train,111_1297,True,ok,1
train,111_1316,True,ok,1
train,111_1317,True,ok,1
train,111_1326,True,ok,1
train,111_1332,True,ok,1
train,111_1336,True,ok,1
train,111_1346,True,ok,1
train,111_1366,True,ok,1
train,111_1376,True,ok,1
train,111_1381,True,ok,1
train,111_141,True,ok,1
train,111_1411,True,ok,1
train,111_142,True,ok,1
train,111_1431,True,ok,1
train,111_1461,True,ok,1
train,111_148,True,ok,1
train,111_1481,True,ok,1
train,111_1491,True,ok,1
train,111_1493,True,ok,1
train,111_2097,True,ok,2
train,111_210,True,ok,1
train,111_2117,True,ok,2
train,111_212,True,ok,1
train,111_2137,True,ok,2
train,111_2157,True,ok,2
train,111_2177,True,ok,2
train,111_2197,True,ok,2
train,111_2207,True,ok,2
train,111_2218,True,ok,2
train,111_2238,True,ok,2
train,111_2258,True,ok,2
train,111_2272,True,ok,2
train,111_2278,True,ok,2
train,111_2298,True,ok,2
train,111_2308,True,ok,2
train,111_231,True,ok,1
train,111_2328,True,ok,2
train,111_2348,True,ok,2
train,111_2368,True,ok,2
train,111_2388,True,ok,2
train,111_2408,True,ok,2
train,111_2428,True,ok,2
train,111_2448,True,ok,2
train,111_2468,True,ok,2
train,111_2488,True,ok,2
train,111_250,True,ok,1
train,111_2508,True,ok,2
train,111_2528,True,ok,2
train,111_2548,True,ok,2
train,111_290,True,ok,1
train,111_320,True,ok,1
train,111_350,True,ok,1
train,111_370,True,ok,1
train,111_390,True,ok,1
train,111_40,True,ok,1
train,111_401,True,ok,1
train,111_410,True,ok,1
train,111_415,True,ok,1
train,111_421,True,ok,1
train,111_441,True,ok,1
train,111_60,True,ok,1
train,111_61,True,ok,1
train,111_65,True,ok,1
train,111_91,True,ok,1
train,112_1017,True,ok,1
train,112_1019,False,excluded_species,0
train,112_102,True,ok,2
train,112_1029,False,excluded_species,0
train,112_1049,False,excluded_species,0
train,112_1050,False,excluded_species,0
train,112_1053,False,excluded_species,0
train,112_1054,False,excluded_species,0
train,112_1055,True,ok,1
train,112_1060,True,ok,1
train,112_1071,True,ok,1
train,112_1089,True,ok,2
train,112_1094,True,ok,2
train,112_1099,True,ok,1
train,112_1109,True,ok,2
train,112_112,True,ok,2
train,112_1129,True,ok,2
train,112_1131,True,ok,2
train,112_1136,True,ok,2
train,112_130,True,ok,2
train,112_132,True,ok,3
train,112_162,True,ok,2
train,112_166,False,excluded_species,0
train,112_168,True,ok,1
train,112_172,False,excluded_species,0
train,112_175,True,ok,4
train,112_176,False,excluded_species,0
train,112_182,False,excluded_species,0
train,112_186,False,excluded_species,0
train,112_192,True,ok,1
train,112_201,False,excluded_species,0
train,112_202,False,excluded_species,0
train,112_204,True,ok,1
train,112_2137,False,excluded_species,0
train,112_2179,False,excluded_species,0
train,112_222,False,excluded_species,0
train,112_2259,False,excluded_species,0
train,112_239,True,ok,3
train,112_241,False,excluded_species,0
train,112_242,False,excluded_species,0
train,112_252,False,excluded_species,0
train,112_254,True,ok,1
train,112_272,False,excluded_species,0
train,112_2769,True,ok,1
train,112_2775,True,ok,1
train,112_2782,True,ok,1
train,112_2792,True,ok,1
train,112_2795,True,ok,1
train,112_2799,True,ok,1
train,112_2805,True,ok,1
train,112_282,True,ok,3
train,112_2825,True,ok,2
train,112_284,True,ok,1
train,112_2845,True,ok,2
train,112_2875,True,ok,3
train,112_2895,True,ok,3
train,112_2919,True,ok,3
train,112_2925,True,ok,3
train,112_2945,True,ok,3
train,112_2950,True,ok,3
train,112_2975,True,ok,3
train,112_2995,True,ok,3
train,112_3025,True,ok,1
train,112_3045,True,ok,1
train,112_3075,True,ok,1
train,112_3085,True,ok,1
train,112_322,True,ok,1
train,112_332,True,ok,2
train,112_352,True,ok,2
train,112_382,True,ok,1
train,112_40,True,ok,1
train,112_411,True,ok,1
train,112_412,True,ok,1
train,112_42,True,ok,1
train,112_50,True,ok,1
train,112_52,True,ok,1
train,112_70,True,ok,1
train,112_82,True,ok,1
train,112_869,True,ok,1
train,112_889,False,excluded_species,0
train,112_909,False,excluded_species,0
train,112_939,False,excluded_species,0
train,112_969,False,excluded_species,0
train,112_989,False,excluded_species,0
train,112_993,True,ok,1
train,113_115,True,ok,1
train,113_116,True,ok,3
train,113_136,True,ok,3
train,113_156,True,ok,3
train,113_175,True,ok,1
train,113_176,True,ok,3
train,113_195,True,ok,1
train,113_225,True,ok,1
train,113_227,True,ok,1
train,113_235,True,ok,2
train,113_245,True,ok,1
train,113_255,True,ok,2
train,113_275,True,ok,2
train,113_295,True,ok,2
train,113_315,True,ok,2
train,113_335,True,ok,2
train,113_35,True,ok,1
train,113_355,True,ok,2
train,113_369,True,ok,2
train,113_389,True,ok,1
train,113_409,True,ok,1
train,113_429,True,ok,1
train,113_45,True,ok,1
train,113_5185,True,ok,1
train,113_5195,True,ok,1
train,113_5205,True,ok,1
train,113_5225,True,ok,1
train,113_5245,True,ok,1
train,113_5265,True,ok,1
train,113_5285,True,ok,1
train,113_5288,True,ok,2
train,113_5305,True,ok,1
train,113_5308,True,ok,1
train,113_5325,True,ok,2
train,113_5328,True,ok,1
train,113_5345,True,ok,2
train,113_5348,True,ok,1
train,113_5355,True,ok,2
train,113_5365,True,ok,2
train,113_5368,True,ok,1
train,113_5375,True,ok,2
train,113_5385,True,ok,2
train,113_5388,True,ok,1
train,113_5395,True,ok,2
train,113_5405,True,ok,2
train,113_5408,True,ok,1
train,113_5415,True,ok,2
train,113_5425,True,ok,2
train,113_5428,True,ok,1
train,113_5445,True,ok,2
train,113_5448,True,ok,1
train,113_5455,True,ok,2
train,113_5468,True,ok,1
train,113_5488,True,ok,1
train,113_55,True,ok,1
train,113_5605,True,ok,1
train,113_5608,True,ok,1
train,113_5615,True,ok,1
train,113_5625,True,ok,2
train,113_5635,True,ok,2
train,113_5645,True,ok,2
train,113_5665,True,ok,2
train,113_5685,True,ok,2
train,113_5705,True,ok,2
train,113_5725,True,ok,2
train,113_5745,True,ok,2
train,113_5765,True,ok,2
train,113_5785,True,ok,2
train,113_5793,True,ok,2
train,113_5805,True,ok,2
train,113_5823,True,ok,2
train,113_5825,True,ok,2
train,113_5845,True,ok,2
train,113_5875,True,ok,2
train,113_5895,True,ok,2
train,113_5903,True,ok,2
train,113_5925,True,ok,2
train,113_5931,True,ok,2
train,113_5935,True,ok,2
train,113_5981,True,ok,1
train,113_6001,True,ok,1
train,113_6021,True,ok,1
train,113_6036,True,ok,1
train,113_7209,True,ok,1
train,113_7210,True,ok,1
train,113_7223,True,ok,1
train,113_7233,True,ok,1
train,113_7243,True,ok,1
train,113_7247,True,ok,1
train,113_7287,True,ok,2
train,113_7297,True,ok,2
train,113_7307,True,ok,2
train,113_7327,True,ok,2
train,113_7337,True,ok,2
train,113_7339,True,ok,2
train,113_7354,True,ok,1
train,113_76,True,ok,2
train,113_787,True,ok,3
train,113_797,True,ok,3
train,113_817,True,ok,3
train,113_837,True,ok,4
train,113_847,True,ok,4
train,113_867,True,ok,4
train,113_877,True,ok,4
train,113_897,True,ok,4
train,113_912,True,ok,1
train,113_917,True,ok,4
train,113_927,True,ok,1
train,113_937,True,ok,3
train,113_957,True,ok,3
train,113_96,True,ok,3
train,113_987,True,ok,1
train,114_1003,True,ok,2
train,114_1023,True,ok,2
train,114_1056,True,ok,2
train,114_139,True,ok,1
train,114_20,True,ok,1
train,114_254,True,ok,1
train,114_274,True,ok,2
train,114_284,True,ok,2
train,114_304,True,ok,2
train,114_334,True,ok,2
train,114_354,True,ok,2
train,114_374,True,ok,2
train,114_404,True,ok,1
train,114_424,True,ok,1
train,114_50,True,ok,1
train,114_70,True,ok,1
train,114_7012,True,ok,1
train,114_7049,True,ok,1
train,114_7069,True,ok,1
train,114_7079,True,ok,1
train,114_7089,True,ok,1
train,114_7119,True,ok,2
train,114_7149,True,ok,2
train,114_7159,True,ok,3
train,114_7169,True,ok,3
train,114_7189,True,ok,3
train,114_7239,True,ok,3
train,114_7259,True,ok,2
train,114_7310,True,ok,1
train,114_7756,True,ok,1
train,114_7766,True,ok,1
train,114_7796,True,ok,1
train,114_7856,True,ok,1
train,114_7876,True,ok,1
train,114_7906,True,ok,1
train,114_7916,True,ok,1
train,114_7936,True,ok,2
train,114_7946,True,ok,1
train,114_7966,True,ok,1
train,114_7986,True,ok,1
train,114_8026,True,ok,1
train,114_8046,True,ok,1
train,114_8086,True,ok,1
train,114_8106,True,ok,1
train,114_8126,True,ok,1
train,114_8156,True,ok,1
train,114_8176,True,ok,1
train,114_8196,True,ok,1
train,114_8199,True,ok,1
train,114_863,True,ok,1
train,114_873,True,ok,1
train,114_893,True,ok,2
train,114_903,True,ok,2
train,114_9033,True,ok,1
train,114_9036,True,ok,1
train,114_9039,True,ok,1
train,114_9043,True,ok,1
train,114_9047,True,ok,1
train,114_9051,True,ok,1
train,114_9059,True,ok,1
train,114_9079,True,ok,1
train,114_9089,True,ok,1
train,114_9182,True,ok,1
train,114_9192,True,ok,1
train,114_9216,False,excluded_species,0
train,114_9266,False,excluded_species,0
train,114_9288,False,excluded_species,0
train,114_933,True,ok,2
train,114_963,True,ok,2
train,114_973,True,ok,2
train,115_1000,True,ok,2
train,115_1010,True,ok,2
train,115_1020,True,ok,2
train,115_138,True,ok,1
train,115_248,True,ok,1
train,115_278,True,ok,2
train,115_308,True,ok,2
train,115_338,True,ok,2
train,115_358,True,ok,2
train,115_378,True,ok,2
train,115_408,True,ok,1
train,115_428,True,ok,1
train,115_5137,True,ok,1
train,115_5142,True,ok,1
train,115_5147,True,ok,1
train,115_5167,True,ok,1
train,115_5172,True,ok,1
train,115_5202,True,ok,1
train,115_5212,True,ok,1
train,115_5232,True,ok,2
train,115_5252,True,ok,2
train,115_5282,True,ok,2
train,115_5312,True,ok,2
train,115_5577,True,ok,1
train,115_5607,True,ok,1
train,115_5647,True,ok,1
train,115_5677,True,ok,1
train,115_5697,True,ok,1
train,115_5727,True,ok,1
train,115_5747,True,ok,2
train,115_5777,True,ok,2
train,115_5807,True,ok,2
train,115_5817,True,ok,1
train,115_5827,True,ok,3
train,115_5857,True,ok,3
train,115_5867,True,ok,4
train,115_5887,True,ok,4
train,115_5907,True,ok,4
train,115_5937,True,ok,4
train,115_5967,True,ok,2
train,115_5987,True,ok,2
train,115_6007,True,ok,1
train,115_6017,True,ok,2
train,115_6027,True,ok,2
train,115_6030,True,ok,1
train,115_6031,True,ok,2
train,115_7099,True,ok,1
train,115_71,True,ok,1
train,115_7104,True,ok,2
train,115_7109,True,ok,2
train,115_7114,True,ok,2
train,115_7134,True,ok,2
train,115_7164,True,ok,2
train,115_7184,True,ok,2
train,115_74,True,ok,1
train,115_7824,True,ok,1
train,115_7834,True,ok,1
train,115_7854,True,ok,1
train,115_7874,True,ok,1
train,115_7894,True,ok,1
train,115_7914,True,ok,1
train,115_8161,True,ok,1
train,115_8171,True,ok,1
train,115_8191,True,ok,1
train,115_8211,True,ok,1
train,115_8241,True,ok,1
train,115_8271,True,ok,1
train,115_8291,True,ok,1
train,115_8321,True,ok,1
train,115_8351,True,ok,1
train,115_8381,True,ok,1
train,115_8401,True,ok,1
train,115_8421,True,ok,1
train,115_8441,True,ok,1
train,115_8461,True,ok,1
train,115_8492,True,ok,1
train,115_8512,True,ok,1
train,115_8514,True,ok,1
train,115_8564,True,ok,1
train,115_8604,True,ok,1
train,115_8624,True,ok,1
train,115_8644,True,ok,1
train,115_8664,True,ok,1
train,115_8684,True,ok,1
train,115_8694,True,ok,1
train,115_8714,True,ok,1
train,115_8734,True,ok,1
train,115_8754,True,ok,1
train,115_8774,True,ok,1
train,115_8794,True,ok,1
train,115_8814,True,ok,1
train,115_8824,True,ok,1
train,115_8844,True,ok,1
train,115_8864,True,ok,1
train,115_8884,True,ok,1
train,115_8904,True,ok,1
train,115_940,True,ok,2
train,115_960,True,ok,2
train,115_980,True,ok,2
train,116_1021,True,ok,2
train,116_1024,True,ok,2
train,116_1031,True,ok,1
train,116_128,True,ok,1
train,116_168,True,ok,1
train,116_208,True,ok,1
train,116_209,True,ok,1
train,116_228,True,ok,1
train,116_230,True,ok,1
train,116_240,True,ok,1
train,116_250,True,ok,1
train,116_270,True,ok,2
train,116_290,True,ok,2
train,116_310,True,ok,2
train,116_330,True,ok,2
train,116_350,True,ok,2
train,116_360,True,ok,2
train,116_370,True,ok,2
train,116_400,True,ok,1
train,116_410,True,ok,1
train,116_4310,True,ok,1
train,116_4331,True,ok,1
train,116_4341,True,ok,1
train,116_4401,True,ok,1
train,116_4431,True,ok,1
train,116_4451,True,ok,1
train,116_4481,True,ok,1
train,116_4501,True,ok,1
train,116_4507,True,ok,1
train,116_4517,True,ok,1
train,116_4618,False,excluded_species,0
train,116_4667,False,excluded_species,0
train,116_4701,False,excluded_species,0
train,116_4707,False,excluded_species,0
train,116_4735,False,excluded_species,0
train,116_48,True,ok,1
train,116_4991,True,ok,1
train,116_5001,True,ok,1
train,116_5021,True,ok,1
train,116_5043,True,ok,1
train,116_5051,True,ok,1
train,116_5081,True,ok,1
train,116_5111,True,ok,1
train,116_5141,True,ok,1
train,116_5161,True,ok,1
train,116_5181,True,ok,1
train,116_5195,True,ok,1
train,116_5789,True,ok,1
train,116_5799,True,ok,2
train,116_58,True,ok,1
train,116_5801,True,ok,2
train,116_5821,True,ok,2
train,116_5829,True,ok,2
train,116_5831,True,ok,2
train,116_5841,True,ok,2
train,116_5851,True,ok,3
train,116_5861,True,ok,3
train,116_5881,True,ok,3
train,116_5901,True,ok,3
train,116_5921,True,ok,3
train,116_5941,True,ok,3
train,116_5961,True,ok,3
train,116_5981,True,ok,2
train,116_5991,True,ok,2
train,116_6011,True,ok,1
train,116_6031,True,ok,1
train,116_6051,True,ok,1
train,116_6071,True,ok,1
train,116_6091,True,ok,1
train,116_6111,True,ok,1
train,116_6131,True,ok,2
train,116_6151,True,ok,2
train,116_6171,True,ok,2
train,116_6191,True,ok,2
train,116_6211,True,ok,2
train,116_6231,True,ok,2
train,116_6251,True,ok,2
train,116_6261,True,ok,1
train,116_6329,False,excluded_species,0
train,116_6339,False,excluded_species,0
train,116_6379,False,excluded_species,0
train,116_6404,False,excluded_species,0
train,116_6427,False,excluded_species,0
train,116_6455,False,excluded_species,0
train,116_6497,False,excluded_species,0
train,116_6520,False,excluded_species,0
train,116_6531,False,excluded_species,0
train,116_6557,False,excluded_species,0
train,116_6621,False,excluded_species,0
train,116_6647,False,excluded_species,0
train,116_6661,False,excluded_species,0
train,116_6687,False,excluded_species,0
train,116_6921,True,ok,1
train,116_6930,True,ok,1
train,116_6931,True,ok,1
train,116_6940,True,ok,1
train,116_6941,True,ok,2
train,116_6942,True,ok,1
train,116_6951,True,ok,1
train,116_6952,True,ok,1
train,116_6962,True,ok,1
train,116_7077,True,ok,1
train,116_7087,True,ok,2
train,116_7097,True,ok,2
train,116_7107,True,ok,2
train,116_7117,True,ok,2
train,116_7127,True,ok,3
train,116_7133,True,ok,2
train,116_7147,True,ok,2
train,116_7167,True,ok,2
train,116_7177,True,ok,1
train,116_7180,True,ok,1
train,116_7181,True,ok,1
train,116_78,True,ok,1
train,116_7863,True,ok,1
train,116_7873,True,ok,1
train,116_7893,True,ok,2
train,116_7913,True,ok,2
train,116_7933,True,ok,2
train,116_7943,True,ok,2
train,116_7947,True,ok,2
train,116_7977,True,ok,1
train,116_8017,True,ok,1
train,116_8037,True,ok,1
train,116_8057,True,ok,1
train,116_8067,True,ok,1
train,116_894,True,ok,1
train,116_904,True,ok,2
train,116_914,True,ok,2
train,116_934,True,ok,2
train,116_964,True,ok,2
train,116_971,True,ok,2
train,116_994,True,ok,2
train,117_102,True,ok,1
train,117_108,True,ok,1
train,117_122,True,ok,1
train,117_132,True,ok,1
train,117_138,True,ok,1
train,117_158,True,ok,1
train,117_168,True,ok,1
train,117_28,True,ok,1
train,117_38,True,ok,1
train,117_4774,False,excluded_species,0
train,117_4791,True,ok,2
train,117_48,True,ok,1
train,117_4801,True,ok,2
train,117_4821,True,ok,2
train,117_4841,True,ok,2
train,117_4844,False,excluded_species,0
train,117_4861,True,ok,2
train,117_4881,True,ok,2
train,117_4901,True,ok,2
train,117_4913,False,excluded_species,0
train,117_4921,True,ok,2
train,117_4933,True,ok,2
train,117_4934,True,ok,2
train,117_4954,True,ok,2
train,117_4964,True,ok,2
train,117_4974,True,ok,2
train,117_4994,True,ok,2
train,117_5014,True,ok,2
train,117_5020,True,ok,2
train,117_5644,True,ok,3
train,117_5649,True,ok,3
train,117_5659,True,ok,3
train,117_5669,True,ok,3
train,117_5674,True,ok,3
train,117_5689,True,ok,3
train,117_5694,True,ok,2
train,117_5699,True,ok,3
train,117_5709,True,ok,3
train,117_5719,True,ok,3
train,117_5729,True,ok,3
train,117_5749,True,ok,3
train,117_5769,True,ok,3
train,117_5789,True,ok,3
train,117_5806,True,ok,3
train,117_5809,True,ok,3
train,117_5819,True,ok,3
train,117_5829,True,ok,3
train,117_5849,True,ok,2
train,117_5869,True,ok,2
train,117_5889,True,ok,2
train,117_5909,True,ok,2
train,117_5929,True,ok,2
train,117_5939,True,ok,1
train,117_5949,True,ok,2
train,117_5969,True,ok,2
train,117_5989,True,ok,2
train,117_6009,True,ok,2
train,117_6029,False,excluded_species,0
train,117_6049,True,ok,2
train,117_6069,False,excluded_species,0
train,117_6079,True,ok,2
train,117_6099,True,ok,2
train,117_6112,False,excluded_species,0
train,117_6119,True,ok,2
train,117_6139,True,ok,2
train,117_6159,True,ok,1
train,117_6214,False,excluded_species,0
train,117_68,True,ok,1
train,117_6935,True,ok,2
train,117_6945,True,ok,2
train,117_6955,True,ok,2
train,117_6965,True,ok,2
train,117_698,True,ok,1
train,117_6985,True,ok,2
train,117_7005,True,ok,2
train,117_718,True,ok,1
train,117_72,True,ok,1
train,117_748,True,ok,1
train,117_7597,True,ok,1
train,117_7598,True,ok,1
train,117_7602,True,ok,1
train,117_7624,True,ok,1
train,117_7632,True,ok,2
train,117_7662,True,ok,2
train,117_7674,True,ok,2
